1,1,0.54375,-29.62999,14.09784,-24.51848,7.606636,-11.81661,-12.61438,-25.19685,-22.23434,-12.96704,-17.64772,5.67285,1.566555,0,0,0,0,0,0,0,0,0,0,0,0,0,6467.56,4.606287,562683.6,-2.733043,19.52415,0.00106984,4.480206,0.07561509,17.46701,0.1900269
1,1,0.70625,-41.30268,12.56426,-41.75682,22.17759,-6.88553,-27.04954,-10.28627,-37.64276,-17.35799,-10.8186,-18.15321,15.33561,0,0,0,0,0,0,0,0,0,0,0,0,0.2599739,6622.19,4.516379,581967.9,-1.121003,5.725321,0.007563559,4.62217,0.0172209,18.25735,0.3786066
1,1,0.76875,-45.54183,11.31769,-23.90342,21.3898,-16.1327,-18.07706,3.430282,-26.10717,-6.337121,-4.86825,7.095687,3.21067,0,0,0,0,0,0,0,0,0,0,0,0,0.2971564,6354.205,4.61995,368435,-1.4743,9.583922,0.01020389,4.370889,0.02489568,18.7284,0.5995396
1,1,0.7,-38.08374,10.8546,-27.69701,-1.603768,-28.31698,-30.42227,3.296248,-25.24865,-19.30062,-4.735078,0.05144452,-6.583089,0,0,0,0,0,0,0,0,0,0,0,0,0.2049848,6220.575,4.915474,645791.2,-1.633086,8.855725,0.005838834,4.259622,0.0424976,18.51493,0.8730233
1,1,0.69375,-48.40329,11.02479,12.17527,-3.91968,-7.778862,14.35936,-22.83603,-1.406809,-5.736447,-13.04177,2.769713,-2.050615,0,0,0,0,0,0,0,0,0,0,0,0,0,5868.505,5.258789,2310110,-0.7533011,2.012322,0.0004335814,3.985071,0.07263225,16.10768,0.1516552
1,1,0.65625,-59.65561,8.316574,11.39801,-6.631534,-7.255876,16.27036,-20.72193,-10.97935,-9.346291,-11.03018,2.441545,8.632182,0,0,0,0,0,0,0,0,0,0,0,0,0.08066253,6100.449,5.329671,2138956,-0.9828458,2.554832,0.001022334,4.187652,0.0524867,16.92275,0.4081219
1,1,0.6375,-55.08181,6.103972,8.449939,-10.04424,-23.25055,23.59092,-9.819736,1.796814,-6.39748,-8.531382,1.280216,14.68883,0,0,0,0,0,0,0,0,0,0,0,0,0.1085051,6106.932,5.059218,2187262,-1.303263,3.157813,0.001630237,4.204724,0.0447463,17.30482,0.6202324
1,1,0.5,-59.16432,-1.296918,12.05593,-1.057242,-21.98663,22.3495,1.815536,-16.42954,-10.64907,3.210865,-0.8344308,12.19537,0,0,0,0,0,0,0,0,0,0,0,0,0.1391368,5622.516,5.090651,3120124,-0.5761968,1.661992,0.001843121,3.820564,0.04394682,18.04775,0.6706682
1,1,0.49375,-53.17583,-8.455467,11.72843,-0.9188633,-22.74607,22.36231,-6.972484,-20.30377,12.62081,7.539234,-2.927872,7.943186,0,0,0,0,0,0,0,0,0,0,0,0,0.1298473,4450.43,4.674359,3267015,0.5006206,1.478937,0.0005633756,2.888709,0.0661134,18.19571,0.6888378
1,1,0.63125,-52.23989,0.6958315,9.946447,6.018556,-34.74044,13.81876,-6.503847,-19.92026,-9.8557,-6.344479,1.496563,3.072672,0,0,0,0,0,0,0,0,0,0,0,0,0.1851665,6205.484,4.776879,2027846,-1.552968,4.154951,0.003658258,4.296628,0.05639308,18.19168,0.743717
1,1,0.60625,-52.65239,-2.548137,8.050356,9.345155,-39.97618,6.606518,3.837299,-17.99065,-3.102404,3.430986,-9.618753,9.872867,0,0,0,0,0,0,0,0,0,0,0,0,0.1799918,6119.189,4.994729,2251100,-1.475913,3.755233,0.003929852,4.234972,0.053976,18.04146,0.9067054
1,1,0.58125,-49.35497,-4.331733,5.860163,13.68942,-25.3427,-8.167412,-6.778186,-14.34079,-7.33792,12.78814,0.9015296,-13.85838,0,0,0,0,0,0,0,0,0,0,0,0,0.1837617,6031.123,5.534157,2127134,-1.381648,3.883742,0.0008793555,4.152532,0.1089342,17.17796,0.8382277
1,1,0.60625,-51.27533,-4.861973,-1.431993,22.60709,-37.72809,13.14324,10.32706,-14.72947,0.0747171,2.094558,-10.57547,2.056507,0,0,0,0,0,0,0,0,0,0,0,0,0.1115155,6349.016,4.169085,1414502,-2.407271,7.714365,0.001982817,4.409155,0.03237608,17.10972,0.6638755
1,1,0.525,-51.71259,-11.0091,2.082865,12.18607,-35.24456,13.62138,24.63049,-8.372646,-23.93885,4.481086,6.094163,1.14134,0,0,0,0,0,0,0,0,0,0,0,0,0.1149839,5835.276,5.149604,3220870,-1.159536,2.730287,0.0009875653,4.044847,0.07779527,17.25621,0.5385044
1,1,0.39375,-54.9393,-15.60376,-5.37372,12.87548,-29.17812,0.4528854,11.49699,-11.01035,-20.27418,17.27177,19.04443,-27.85721,0,0,0,0,0,0,0,0,0,0,0,0,0.1109242,5703.185,5.150506,2778979,-1.225963,3.054951,0.0009516709,3.918001,0.06791331,17.19888,0.6128266
